,Id,MSSubClass,MSZoning,LotFrontage,LotArea,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,CentralAir_encoded,GarageFinish_encoded,Street_Grvl,Street_Pave,Shape_IR1,Shape_IR2,Shape_IR3,Shape_Reg,Contour_Bnk,Contour_HLS,Contour_Low,Contour_Lvl,Util_AllPub,Util_NoSeWa
452,453,60,RL,69.30579531442663,9303,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,6,5,1996,1997,Hip,CompShg,VinylSd,VinylSd,42.0,4,3,PConc,5,3,2,5,742.0,1,0.0,130.0,872.0,GasA,5,Y,SBrkr,888,868,0,1756,1.0,0.0,2,1,3,1,3,7,Typ,0,4,Attchd,1996.0,Fin,2.0,422.0,3,3,Y,144,122,0,0,0,0,0,7,2007,WD,Normal,204000.0,1,0,0,1,1,0,0,0,0,0,0,1,1,0
453,454,60,FV,75.0,9000,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,4,3,2,1,0.0,1,0.0,768.0,768.0,GasA,5,Y,SBrkr,786,804,0,1590,0.0,0.0,2,1,3,1,4,6,Typ,0,4,Attchd,2008.0,RFn,2.0,676.0,3,3,Y,0,30,0,0,0,0,0,6,2009,WD,Normal,210000.0,1,1,0,1,0,0,0,1,0,0,0,1,1,0
454,455,90,RL,63.0,9297,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,5,5,1976,1976,Gable,CompShg,Plywood,Plywood,0.0,3,3,CBlock,3,3,2,5,1606.0,1,0.0,122.0,1728.0,GasA,3,Y,SBrkr,1728,0,0,1728,2.0,0.0,2,0,4,2,3,8,Typ,0,4,Detchd,1976.0,Unf,2.0,560.0,3,3,Y,0,0,0,0,0,0,0,7,2006,WD,Family,188000.0,1,2,0,1,0,0,0,1,0,0,0,1,1,0
455,456,20,RL,80.0,9600,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,6,1973,1973,Hip,CompShg,HdBoard,HdBoard,320.0,3,3,CBlock,3,3,2,5,916.0,1,0.0,326.0,1242.0,GasA,2,Y,SBrkr,1242,0,0,1242,0.0,0.0,1,1,3,1,3,6,Typ,1,3,Attchd,1973.0,Unf,2.0,528.0,3,3,Y,0,0,0,0,0,0,0,9,2007,WD,Normal,175500.0,1,2,0,1,0,0,0,1,0,0,0,1,1,0
456,457,70,RM,34.0,4571,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,5,1916,1950,Gable,CompShg,AsbShng,AsbShng,0.0,3,3,BrkTil,3,3,2,1,0.0,1,0.0,624.0,624.0,GasA,2,N,SBrkr,624,720,0,1344,0.0,0.0,1,0,4,1,3,7,Typ,0,4,Detchd,1916.0,Unf,3.0,513.0,2,2,Y,0,0,96,0,0,0,0,5,2008,COD,Abnorml,98000.0,0,2,0,1,0,0,0,1,0,0,0,1,1,0
457,458,20,RL,69.30579531442663,53227,CulDSac,Mod,ClearCr,Norm,Norm,1Fam,1Story,4,6,1954,1994,Flat,Tar&Grv,Plywood,Plywood,0.0,3,3,CBlock,4,3,5,4,1116.0,1,0.0,248.0,1364.0,GasA,5,Y,SBrkr,1663,0,0,1663,1.0,0.0,1,0,2,1,4,6,Min1,2,4,Attchd,1954.0,Fin,2.0,529.0,3,3,Y,224,137,0,0,0,0,0,3,2008,WD,Normal,256000.0,1,0,0,1,1,0,0,0,0,0,1,0,1,0
458,459,70,RM,69.30579531442663,5100,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,7,1925,1996,Hip,CompShg,Stucco,Wd Shng,0.0,3,4,PConc,3,3,2,1,0.0,1,0.0,588.0,588.0,GasA,2,Y,SBrkr,833,833,0,1666,0.0,0.0,1,0,3,1,4,7,Typ,1,4,Detchd,1925.0,Unf,1.0,228.0,3,3,Y,192,63,0,0,0,0,0,6,2008,WD,Normal,161000.0,1,2,0,1,0,0,0,1,0,0,0,1,1,0
459,460,50,RL,69.30579531442663,7015,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,4,1950,1950,Gable,CompShg,MetalSd,MetalSd,161.0,3,3,CBlock,3,3,2,2,185.0,1,0.0,524.0,709.0,GasA,3,Y,SBrkr,979,224,0,1203,1.0,0.0,1,0,3,1,4,5,Typ,1,3,Detchd,1950.0,Unf,1.0,352.0,3,3,Y,0,0,248,0,0,0,0,7,2009,WD,Normal,110000.0,1,2,0,1,1,0,0,0,1,0,0,0,1,0
460,461,60,FV,75.0,8004,Inside,Gtl,Somerst,RRAn,Norm,1Fam,2Story,8,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,110.0,4,3,PConc,4,3,2,6,544.0,1,0.0,288.0,832.0,GasA,5,Y,SBrkr,832,1103,0,1935,1.0,0.0,2,1,3,1,3,8,Typ,0,4,BuiltIn,2009.0,Fin,2.0,552.0,3,3,Y,0,150,0,0,0,0,0,12,2009,New,Partial,263435.0,1,0,0,1,1,0,0,0,0,0,0,1,1,0
461,462,70,RL,60.0,7200,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,7,9,1936,2007,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,4,4,PConc,4,4,2,5,350.0,4,210.0,0.0,560.0,GasA,5,Y,SBrkr,575,560,0,1135,1.0,0.0,1,0,3,1,4,6,Typ,0,4,Detchd,1971.0,RFn,2.0,576.0,3,3,Y,256,0,0,0,0,0,0,4,2009,WD,Normal,155000.0,1,1,0,1,0,0,0,1,0,0,0,1,1,0
462,463,20,RL,60.0,8281,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1965,1965,Gable,CompShg,MetalSd,MetalSd,0.0,3,3,CBlock,3,3,2,3,553.0,4,311.0,0.0,864.0,GasA,4,Y,SBrkr,864,0,0,864,0.0,0.0,1,0,3,1,3,5,Typ,1,1,Detchd,1965.0,Unf,1.0,360.0,3,3,Y,0,0,236,0,0,0,0,12,2009,WD,Normal,62383.0,1,2,0,1,1,0,0,0,0,0,0,1,1,0
463,464,70,RL,74.0,11988,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,6,7,1934,1995,Hip,CompShg,Stucco,Stucco,0.0,3,3,CBlock,3,3,2,2,326.0,1,0.0,389.0,715.0,GasA,2,Y,FuseA,849,811,0,1660,0.0,0.0,1,1,3,1,3,6,Typ,1,4,Detchd,1939.0,Unf,1.0,240.0,3,3,Y,0,0,0,0,0,0,0,8,2008,WD,Normal,188700.0,1,2,0,1,1,0,0,0,0,1,0,0,1,0
464,465,20,RL,60.0,8430,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,5,1978,1978,Gable,CompShg,HdBoard,HdBoard,136.0,3,3,CBlock,4,3,2,3,616.0,1,0.0,424.0,1040.0,GasA,3,Y,SBrkr,1040,0,0,1040,0.0,0.0,2,0,3,1,3,5,Typ,0,4,Attchd,1978.1134057971014,Unf,0.0,0.0,3,3,Y,0,0,0,0,0,0,0,8,2009,WD,Normal,124000.0,1,2,0,1,0,0,0,1,0,1,0,0,1,0
465,466,120,RM,69.30579531442663,3072,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,18.0,4,3,PConc,4,3,2,1,0.0,1,0.0,1375.0,1375.0,GasA,5,Y,SBrkr,1414,0,0,1414,0.0,0.0,2,0,2,1,4,6,Typ,1,3,Attchd,2004.0,Fin,2.0,398.0,3,3,Y,144,20,0,0,0,0,0,5,2006,WD,Normal,178740.0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
466,467,20,RL,85.0,10628,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5,1970,1970,Flat,Tar&Grv,Plywood,Plywood,0.0,3,4,CBlock,3,4,5,6,778.0,1,0.0,499.0,1277.0,GasA,3,Y,SBrkr,1277,0,0,1277,1.0,0.0,1,0,2,1,3,5,Typ,1,1,Attchd,1970.0,Unf,2.0,526.0,3,3,Y,0,0,0,0,176,0,0,4,2007,WD,Normal,167000.0,1,2,0,1,0,0,0,1,0,0,0,1,1,0
467,468,70,RL,79.0,9480,Inside,Gtl,NAmes,Artery,Norm,1Fam,2Story,5,7,1942,1995,Gable,CompShg,MetalSd,MetalSd,224.0,3,3,CBlock,3,3,2,2,386.0,1,0.0,342.0,728.0,GasA,5,Y,SBrkr,888,756,0,1644,0.0,0.0,1,1,3,1,4,7,Typ,2,4,Attchd,1942.0,Unf,1.0,312.0,3,3,Y,168,0,0,0,0,0,0,6,2007,WD,Normal,146500.0,1,2,0,1,0,0,0,1,0,0,0,1,1,0
468,469,20,RL,98.0,11428,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,248.0,4,3,PConc,4,3,2,1,0.0,1,0.0,1626.0,1626.0,GasA,5,Y,SBrkr,1634,0,0,1634,0.0,0.0,2,0,3,1,4,7,Typ,1,4,Attchd,2006.0,RFn,3.0,866.0,3,3,Y,0,44,0,0,0,0,0,5,2007,WD,Normal,250000.0,1,1,0,1,1,0,0,0,0,0,0,1,1,0
469,470,60,RL,76.0,9291,Corner,Gtl,SawyerW,RRNe,Norm,1Fam,2Story,6,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,120.0,4,3,PConc,4,3,2,6,426.0,1,0.0,406.0,832.0,GasA,5,Y,SBrkr,832,878,0,1710,0.0,0.0,2,1,3,1,4,7,Typ,0,4,Attchd,1993.0,RFn,2.0,506.0,3,3,Y,144,70,0,0,0,0,0,6,2008,WD,Normal,187000.0,1,1,0,1,1,0,0,0,0,0,0,1,1,0
470,471,120,RL,69.30579531442663,6820,Corner,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1985,1985,Gable,CompShg,HdBoard,HdBoard,0.0,4,3,PConc,4,3,4,6,368.0,4,1120.0,0.0,1488.0,GasA,3,Y,SBrkr,1502,0,0,1502,1.0,0.0,1,1,1,1,4,4,Typ,0,4,Attchd,1985.0,RFn,2.0,528.0,3,3,Y,0,54,0,0,140,0,0,6,2010,WD,Normal,212000.0,1,1,0,1,1,0,0,0,0,0,0,1,1,0
471,472,60,RL,92.0,11952,Inside,Gtl,NWAmes,PosA,Norm,1Fam,2Story,7,6,1977,1977,Mansard,WdShake,WdShing,Plywood,0.0,3,3,CBlock,4,3,2,1,0.0,1,0.0,808.0,808.0,GasA,3,Y,SBrkr,1161,808,0,1969,0.0,0.0,2,1,3,1,3,8,Typ,1,4,Attchd,1977.0,RFn,2.0,534.0,3,3,Y,0,0,0,0,276,0,0,11,2007,WD,Normal,190000.0,1,1,0,1,0,0,0,1,0,0,0,1,1,0
472,473,180,RM,35.0,3675,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SLvl,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,80.0,3,3,PConc,4,3,5,6,459.0,1,0.0,88.0,547.0,GasA,5,Y,SBrkr,1072,0,0,1072,1.0,0.0,1,0,2,1,3,5,Typ,0,4,Basment,2005.0,RFn,2.0,525.0,3,3,Y,0,28,0,0,0,0,0,6,2008,WD,Normal,148000.0,1,1,0,1,0,0,0,1,0,0,0,1,1,0
473,474,20,RL,110.0,14977,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,304.0,4,3,PConc,5,3,5,6,1350.0,1,0.0,626.0,1976.0,GasA,5,Y,SBrkr,1976,0,0,1976,1.0,0.0,2,0,2,1,4,7,Typ,1,5,Attchd,2006.0,RFn,3.0,908.0,3,3,Y,250,63,0,0,0,0,0,7,2007,New,Partial,440000.0,1,1,0,1,1,0,0,0,0,0,0,1,1,0
474,475,120,RL,41.0,5330,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2000,2000,Gable,CompShg,CemntBd,CmentBd,0.0,4,3,PConc,4,3,4,6,1196.0,1,0.0,298.0,1494.0,GasA,5,Y,SBrkr,1652,0,0,1652,1.0,0.0,2,0,2,1,5,6,Typ,0,4,Attchd,2000.0,RFn,2.0,499.0,3,3,Y,96,48,0,0,0,0,0,8,2007,WD,Normal,251000.0,1,1,0,1,0,0,0,1,0,0,0,1,1,0
475,476,20,RL,80.0,8480,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1963,1963,Hip,CompShg,HdBoard,HdBoard,0.0,3,3,CBlock,3,3,2,6,630.0,1,0.0,340.0,970.0,GasA,3,Y,SBrkr,970,0,0,970,1.0,0.0,1,0,2,1,3,5,Typ,0,4,Detchd,1996.0,Unf,2.0,624.0,3,3,Y,0,24,0,0,192,0,0,7,2007,WD,Normal,132500.0,1,2,0,1,0,0,0,1,0,0,0,1,1,0
476,477,20,RL,75.0,13125,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,6,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,215.0,3,3,PConc,4,3,5,6,994.0,1,0.0,484.0,1478.0,GasA,5,Y,SBrkr,1493,0,0,1493,1.0,0.0,2,0,3,1,4,7,Typ,1,3,Attchd,1997.0,Fin,2.0,508.0,3,3,Y,140,39,0,0,0,0,0,4,2008,WD,Normal,208900.0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
477,478,60,RL,105.0,13693,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,772.0,5,3,PConc,4,3,4,1,0.0,1,0.0,2153.0,2153.0,GasA,5,Y,SBrkr,2069,574,0,2643,0.0,0.0,2,1,3,1,5,9,Typ,1,4,BuiltIn,2006.0,Fin,3.0,694.0,3,3,Y,414,84,0,0,0,0,0,3,2007,WD,Normal,380000.0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
478,479,20,RL,79.0,10637,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007,2008,Hip,CompShg,VinylSd,VinylSd,336.0,4,3,PConc,5,3,5,6,1288.0,1,0.0,417.0,1705.0,GasA,5,Y,SBrkr,1718,0,0,1718,1.0,0.0,2,0,3,1,4,7,Typ,1,4,Attchd,2007.0,RFn,3.0,826.0,3,3,Y,208,44,0,0,0,0,0,9,2009,WD,Normal,297000.0,1,1,0,1,0,0,0,1,0,0,0,1,1,0
479,480,30,RM,50.0,5925,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,7,1937,2000,Hip,CompShg,Stucco,Stucco,435.0,3,3,BrkTil,2,3,2,3,168.0,1,0.0,739.0,907.0,GasA,3,Y,SBrkr,1131,0,0,1131,0.0,0.0,1,0,2,1,3,7,Typ,0,4,Detchd,1995.0,Unf,2.0,672.0,3,3,Y,0,72,0,0,0,0,0,3,2007,WD,Alloca,89471.0,1,2,0,1,0,0,0,1,1,0,0,0,1,0
480,481,20,RL,98.0,16033,FR2,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,378.0,4,3,PConc,5,3,5,6,1261.0,1,0.0,572.0,1833.0,GasA,5,Y,SBrkr,1850,0,0,1850,1.0,0.0,2,0,3,1,4,8,Typ,1,4,Attchd,2004.0,Fin,3.0,772.0,3,3,Y,519,112,0,0,0,0,0,3,2006,WD,Normal,326000.0,1,0,0,1,1,0,0,0,0,0,0,1,1,0
481,482,20,RL,72.0,11846,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,562.0,4,3,PConc,5,3,5,6,1567.0,1,0.0,225.0,1792.0,GasA,5,Y,SBrkr,1792,0,0,1792,1.0,0.0,2,0,2,1,5,6,Typ,1,4,Attchd,2003.0,Fin,3.0,874.0,3,3,Y,206,49,0,0,0,0,0,8,2006,WD,Normal,374000.0,1,0,0,1,1,0,0,0,0,1,0,0,1,0
482,483,70,RM,50.0,2500,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,1915,2005,Gable,CompShg,Stucco,Stucco,0.0,4,3,PConc,3,3,2,5,299.0,1,0.0,611.0,910.0,GasA,5,Y,SBrkr,916,910,0,1826,1.0,0.0,1,1,4,1,5,7,Min2,1,4,Attchd,1915.0,Unf,1.0,164.0,2,2,Y,0,0,0,0,0,0,0,6,2009,WD,Normal,155000.0,1,2,0,1,0,0,0,1,0,0,0,1,1,0
483,484,120,RM,32.0,4500,FR2,Gtl,Mitchel,Norm,Norm,Twnhs,1Story,6,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,116.0,3,3,PConc,5,3,2,6,897.0,1,0.0,319.0,1216.0,GasA,5,Y,SBrkr,1216,0,0,1216,1.0,0.0,2,0,2,1,3,5,Typ,0,4,Attchd,1998.0,Unf,2.0,402.0,3,3,Y,0,125,0,0,0,0,0,5,2006,WD,Normal,164000.0,1,2,0,1,0,0,0,1,0,0,0,1,1,0
484,485,20,RL,69.30579531442663,7758,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1962,2001,Gable,CompShg,HdBoard,Plywood,0.0,3,4,CBlock,3,3,2,5,588.0,1,0.0,411.0,999.0,GasA,4,Y,SBrkr,999,0,0,999,1.0,0.0,1,0,3,1,4,6,Typ,0,4,Detchd,1963.0,Unf,1.0,264.0,3,3,Y,0,132,0,0,0,0,0,3,2007,WD,Normal,132500.0,1,2,0,1,1,0,0,0,0,0,0,1,1,0
485,486,20,RL,80.0,9600,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1950,2007,Gable,CompShg,MetalSd,MetalSd,0.0,4,3,CBlock,3,3,2,5,607.0,1,0.0,506.0,1113.0,GasA,4,Y,SBrkr,1113,0,0,1113,0.0,0.0,1,0,3,1,4,5,Typ,1,4,Attchd,1950.0,Unf,1.0,264.0,3,3,Y,0,80,120,0,0,0,0,7,2009,WD,Normal,147000.0,1,2,0,1,0,0,0,1,0,0,0,1,1,0
486,487,20,RL,79.0,10289,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1965,1965,Hip,CompShg,MetalSd,MetalSd,168.0,3,3,CBlock,3,3,2,5,836.0,1,0.0,237.0,1073.0,GasA,3,Y,SBrkr,1073,0,0,1073,1.0,0.0,1,1,3,1,3,6,Typ,0,4,Attchd,1965.0,RFn,2.0,515.0,3,3,Y,0,0,0,0,0,0,0,6,2007,WD,Normal,156000.0,1,1,0,1,0,0,0,1,0,0,0,1,1,0
487,488,20,RL,70.0,12243,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1971,1971,Gable,CompShg,Plywood,Plywood,0.0,3,3,CBlock,4,3,4,5,998.0,1,0.0,486.0,1484.0,GasA,4,Y,SBrkr,1484,0,0,1484,0.0,0.0,2,0,3,1,3,7,Typ,1,3,Attchd,1971.0,Unf,2.0,487.0,3,3,Y,224,0,0,0,180,0,0,2,2007,WD,Normal,175000.0,1,2,0,1,1,0,0,0,0,0,0,1,1,0
488,489,190,RL,60.0,10800,Corner,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,5,4,1900,1970,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,3,2,CBlock,3,2,2,4,664.0,1,0.0,290.0,954.0,GasA,3,N,FuseA,1766,648,0,2414,0.0,0.0,2,0,3,2,3,10,Mod,1,4,Attchd,1970.0,Unf,2.0,520.0,3,2,N,142,0,0,0,0,0,0,5,2006,ConLD,Normal,160000.0,0,2,0,1,0,0,0,1,0,0,0,1,1,0
489,490,180,RM,21.0,1526,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,4,8,1970,2002,Gable,CompShg,CemntBd,CmentBd,0.0,3,4,CBlock,4,3,4,6,515.0,1,0.0,115.0,630.0,GasA,3,Y,SBrkr,630,0,0,630,1.0,0.0,1,0,1,1,4,3,Typ,0,4,Attchd,1970.0,Unf,1.0,286.0,3,3,Y,0,0,0,0,0,0,0,5,2009,WD,Normal,86000.0,1,2,0,1,0,0,0,1,0,0,0,1,1,0
490,491,160,RM,69.30579531442663,2665,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,6,1976,1976,Gable,CompShg,CemntBd,CmentBd,0.0,3,3,PConc,4,3,3,1,0.0,1,0.0,264.0,264.0,GasA,3,Y,SBrkr,616,688,0,1304,0.0,0.0,1,1,3,1,3,4,Typ,1,4,BuiltIn,1976.0,Fin,1.0,336.0,3,3,Y,141,24,0,0,0,0,0,6,2008,WD,Normal,115000.0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
491,492,50,RL,79.0,9490,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,7,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,3,3,CBlock,3,3,2,4,403.0,3,165.0,238.0,806.0,GasA,3,Y,FuseA,958,620,0,1578,1.0,0.0,1,0,3,1,2,5,Typ,2,3,Attchd,1941.0,Unf,1.0,240.0,3,3,Y,0,0,32,0,0,0,0,8,2006,WD,Normal,133000.0,1,2,0,1,0,0,0,1,0,0,0,1,1,0
492,493,60,RL,105.0,15578,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,4,3,2,1,0.0,1,0.0,728.0,728.0,GasA,4,Y,SBrkr,728,728,0,1456,0.0,0.0,2,1,3,1,3,8,Typ,0,4,Attchd,2006.0,RFn,2.0,429.0,3,3,Y,0,0,0,0,0,0,0,5,2006,New,Partial,172785.0,1,1,0,1,1,0,0,0,0,0,0,1,1,0
493,494,20,RL,70.0,7931,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1960,1960,Gable,CompShg,BrkFace,Wd Sdng,0.0,3,3,CBlock,3,3,2,4,374.0,2,532.0,363.0,1269.0,GasA,3,Y,FuseA,1269,0,0,1269,0.0,0.0,1,1,3,1,3,6,Typ,1,2,Detchd,1964.0,Unf,1.0,308.0,3,3,Y,0,0,0,0,0,0,0,6,2008,WD,Normal,155000.0,1,2,0,1,0,0,0,1,0,0,0,1,1,0
494,495,30,RM,50.0,5784,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,8,1938,1996,Gable,CompShg,MetalSd,MetalSd,0.0,3,3,BrkTil,2,3,2,1,0.0,1,0.0,190.0,190.0,GasA,4,Y,FuseA,886,0,0,886,0.0,0.0,1,0,2,1,3,4,Typ,0,4,Attchd,1938.0,Unf,1.0,273.0,3,3,Y,144,20,80,0,0,0,0,12,2009,WD,Normal,91300.0,1,2,0,1,0,0,0,1,0,0,0,1,1,0
495,496,30,C (all),60.0,7879,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,3,3,CBlock,3,3,2,3,495.0,1,0.0,225.0,720.0,GasA,3,N,FuseA,720,0,0,720,0.0,0.0,1,0,2,1,3,4,Typ,0,4,Attchd,1978.1134057971014,Unf,0.0,0.0,3,3,N,0,523,115,0,0,0,0,11,2009,WD,Abnorml,34900.0,0,2,0,1,0,0,0,1,0,0,0,1,1,0
496,497,20,RL,69.30579531442663,12692,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1992,1993,Hip,CompShg,BrkFace,BrkFace,0.0,4,3,PConc,4,3,2,6,1231.0,1,0.0,1969.0,3200.0,GasA,5,Y,SBrkr,3228,0,0,3228,1.0,0.0,3,0,4,1,4,10,Typ,1,4,Attchd,1992.0,RFn,2.0,546.0,3,3,Y,264,75,291,0,0,0,0,5,2007,WD,Normal,430000.0,1,1,0,1,1,0,0,0,0,0,0,1,1,0
497,498,50,RL,60.0,9120,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,7,6,1925,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,3,4,PConc,3,3,2,3,329.0,1,0.0,697.0,1026.0,GasA,5,Y,SBrkr,1133,687,0,1820,1.0,0.0,2,0,4,1,3,8,Typ,0,4,Detchd,1925.0,Unf,1.0,240.0,3,3,N,0,100,0,0,0,0,0,6,2008,WD,Normal,184000.0,1,2,0,1,0,0,0,1,0,0,0,1,1,0
498,499,20,RL,65.0,7800,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1967,2004,Hip,CompShg,HdBoard,HdBoard,89.0,3,3,PConc,3,3,2,5,450.0,1,0.0,414.0,864.0,GasA,5,Y,SBrkr,899,0,0,899,0.0,0.0,1,0,3,1,4,5,Typ,0,4,Attchd,1967.0,Fin,1.0,288.0,3,3,Y,64,0,0,0,0,0,0,6,2009,WD,Normal,130000.0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
499,500,20,RL,70.0,7535,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1958,1985,Gable,CompShg,MetalSd,MetalSd,0.0,3,3,CBlock,3,3,2,4,111.0,2,279.0,522.0,912.0,GasA,2,Y,SBrkr,912,0,0,912,0.0,1.0,1,0,2,1,3,5,Typ,0,4,Attchd,1958.0,Fin,1.0,297.0,3,3,Y,12,285,0,0,0,0,480,6,2007,WD,Normal,120000.0,1,0,0,1,1,0,0,0,0,0,0,1,1,0
500,501,160,RM,21.0,1890,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,285.0,3,3,CBlock,3,3,2,4,356.0,1,0.0,316.0,672.0,GasA,3,Y,SBrkr,672,546,0,1218,0.0,0.0,1,1,3,1,3,7,Typ,0,4,Detchd,1973.0,Unf,1.0,264.0,3,3,Y,144,28,0,0,0,0,0,5,2007,WD,Normal,113000.0,1,2,0,1,0,0,0,1,0,0,0,1,1,0
501,502,60,FV,75.0,9803,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,4,3,2,6,400.0,1,0.0,466.0,866.0,GasA,4,Y,SBrkr,866,902,0,1768,0.0,0.0,2,1,3,1,4,7,Typ,0,4,Attchd,2005.0,RFn,2.0,603.0,3,3,Y,0,108,0,0,0,0,0,2,2008,WD,Normal,226700.0,1,1,0,1,0,0,0,1,0,0,0,1,1,0
502,503,20,RL,70.0,9170,Corner,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,7,1965,1965,Hip,CompShg,MetalSd,MetalSd,0.0,3,3,CBlock,3,3,2,5,698.0,6,96.0,420.0,1214.0,GasA,5,Y,SBrkr,1214,0,0,1214,1.0,0.0,1,0,2,1,3,6,Typ,0,4,Detchd,1965.0,Unf,2.0,461.0,2,2,Y,0,0,184,0,0,0,400,4,2007,WD,Normal,140000.0,1,2,0,1,0,0,0,1,0,0,0,1,1,0
